Aura;title;skill_1;;Level;Based On;Targets;Hits;Who;Chance;%;Effect 1;B Who;Turns;Places If;Chance;%;Effect 2;B Who;Turns;Places If;Chance;%;Effect 3;B Who;Turns;Places If;Chance;%;Effect 4;B Who;Turns;Places If;Chance;%;Effect 5;B Who;Turns;Places If
;Elder;Mocking Blow ;Level 5;Damage +10%;ATK;1;1;Enemy;25;-;Provoke;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elder;Intercede ;Level 1;-;-;2;1;Ally;-;50;Ally Prot;Most Injured Ally;2;-;-;-;Extra Turn;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elder;Intercede ;Level 2;Cooldown -1;-;2;1;Ally;-;50;Ally Prot;Most Injured Ally;2;-;-;-;Extra Turn;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elder;Take Vengeance ;Level 1;-;-;1;1;Self;-;-;Counter;Self;2;-;-;15;heal;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elder;Take Vengeance ;Level 2;Cooldown -1;-;1;1;Self;-;-;Counter;Self;2;-;-;15;heal;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elenaril;Searing Rebuke ;Level 1;-;ATK;1;1;Enemy;-;-;Burn;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elenaril;Searing Rebuke ;Level 2;Damage +5%;ATK;1;1;Enemy;-;-;Burn;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elenaril;Searing Rebuke ;Level 3;Damage +5%;ATK;1;1;Enemy;-;-;Burn;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elenaril;Searing Rebuke ;Level 4;Damage +10%;ATK;1;1;Enemy;-;-;Burn;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elenaril;Searing Rebuke ;Level 5;Damage +10%;ATK;1;1;Enemy;-;-;Burn;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elenaril;Smolder ;Level 1;-;ATK;ALL;1;Enemy;-;5;Poison;All Enemy;2;-;-;5;Poison;All Enemy;2;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elenaril;Smolder ;Level 2;Damage +5%;ATK;ALL;1;Enemy;-;5;Poison;All Enemy;2;-;-;5;Poison;All Enemy;2;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elenaril;Smolder ;Level 3;Damage +5%;ATK;ALL;1;Enemy;-;5;Poison;All Enemy;2;-;-;5;Poison;All Enemy;2;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elenaril;Smolder ;Level 4;Damage +10%;ATK;ALL;1;Enemy;-;5;Poison;All Enemy;2;-;-;5;Poison;All Enemy;2;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elenaril;Smolder ;Level 5;Cooldown -1;ATK;ALL;1;Enemy;-;5;Poison;All Enemy;2;-;-;5;Poison;All Enemy;2;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elenaril;Combust ;Level 1;-;-;ALL;1;Enemy;-;-;Deal ALL poison DMG;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elenaril;Combust ;Level 2;Cooldown -1;-;ALL;1;Enemy;-;-;Deal ALL poison DMG;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elenaril;Combust ;Level 3;Cooldown -1;-;ALL;1;Enemy;-;-;Deal ALL poison DMG;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally HP in all Battles by 15;Elhain;Keen Shot ;Level 1;-;ATK;1;1;Enemy;-;-;Extra Hit;Target;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Keen Shot ;Level 2;Damage +5%;ATK;1;1;Enemy;-;-;Extra Hit;Target;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Keen Shot ;Level 3;Damage +5%;ATK;1;1;Enemy;-;-;Extra Hit;Target;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Keen Shot ;Level 4;Damage +10%;ATK;1;1;Enemy;-;-;Extra Hit;Target;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Keen Shot ;Level 5;Damage +10%;ATK;1;1;Enemy;-;-;Extra Hit;Target;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Lightning Arrow ;Level 1;-;ATK;1(ALL);1(2);Enemy;15;-;Crit;Target;-;-;-;30;Inc Crit Rate;Self;3;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Lightning Arrow ;Level 2;Damage +5%;ATK;1(ALL);1(2);Enemy;15;-;Crit;Target;-;-;-;30;Inc Crit Rate;Self;3;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Lightning Arrow ;Level 3;Damage +5%;ATK;1(ALL);1(2);Enemy;15;-;Crit;Target;-;-;-;30;Inc Crit Rate;Self;3;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Lightning Arrow ;Level 4;Damage +5%;ATK;1(ALL);1(2);Enemy;15;-;Crit;Target;-;-;-;30;Inc Crit Rate;Self;3;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Lightning Arrow ;Level 5;Damage +5%;ATK;1(ALL);1(2);Enemy;15;-;Crit;Target;-;-;-;30;Inc Crit Rate;Self;3;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Lightning Arrow ;Level 6;Cooldown -1;ATK;1(ALL);1(2);Enemy;15;-;Crit;Target;-;-;-;30;Inc Crit Rate;Self;3;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Valley of Death ;Level 1;-;ATK;ALL;2;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Valley of Death ;Level 2;Damage +5%;ATK;ALL;2;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Valley of Death ;Level 3;Damage +5%;ATK;ALL;2;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Valley of Death ;Level 4;Damage +5%;ATK;ALL;2;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Elhain;Valley of Death ;Level 5;Damage +10%;ATK;ALL;2;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally ACC in Dungeons by 70.;Erinyes;Razor Claws ;Level 1;-;ATK;1;1;Enemy;30;5;Poison;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Razor Claws ;Level 2;Damage +5%;ATK;1;1;Enemy;30;5;Poison;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Razor Claws ;Level 3;Chance +5%;ATK;1;1;Enemy;35;5;Poison;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Razor Claws ;Level 4;Damage +5%;ATK;1;1;Enemy;35;5;Poison;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Razor Claws ;Level 5;Chance +5%;ATK;1;1;Enemy;40;5;Poison;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Razor Claws ;Level 6;Damage +10%;ATK;1;1;Enemy;40;5;Poison;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Almighty Curse ;Level 1;-;ATK;ALL;1;Enemy;75;1 turn;Inc Debuffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Almighty Curse ;Level 2;Damage +5%;ATK;ALL;1;Enemy;75;1 turn;Inc Debuffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Almighty Curse ;Level 3;Chance +5%;ATK;ALL;1;Enemy;80;1 turn;Inc Debuffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Almighty Curse ;Level 4;Chance +10%;ATK;ALL;1;Enemy;90;1 turn;Inc Debuffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Almighty Curse ;Level 5;Chance +10%;ATK;ALL;1;Enemy;100;1 turn;Inc Debuffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Almighty Curse ;Level 6;Cooldown -1;ATK;ALL;1;Enemy;100;1 turn;Inc Debuffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Engulfing Flame ;Level 1;-;ATK;1;1;Enemy;-;-;Block Buffs;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Engulfing Flame ;Level 2;Damage +5%;ATK;1;1;Enemy;-;-;Block Buffs;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Engulfing Flame ;Level 3;Damage +5%;ATK;1;1;Enemy;-;-;Block Buffs;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Engulfing Flame ;Level 4;Damage +5%;ATK;1;1;Enemy;-;-;Block Buffs;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Erinyes;Engulfing Flame ;Level 5;Damage +10%;ATK;1;1;Enemy;-;-;Block Buffs;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally ATK in Dungeons by 35%.;Errol;Blazing Sword ;Level 1;-;ATK;1;1;Enemy;30;-;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Blazing Sword ;Level 2;Damage +5%;ATK;1;1;Enemy;30;-;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Blazing Sword ;Level 3;Damage +10%;ATK;1;1;Enemy;30;-;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Blazing Sword ;Level 4;Damage +10%;ATK;1;1;Enemy;30;-;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Helmbreaker ;Level 1;-;ATK;1;3;Enemy;50;-;Ignore DEF;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Helmbreaker ;Level 2;Damage +10%;ATK;1;3;Enemy;50;-;Ignore DEF;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Helmbreaker ;Level 3;Damage +10%;ATK;1;3;Enemy;50;-;Ignore DEF;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Helmbreaker ;Level 4;Damage +10%;ATK;1;3;Enemy;50;-;Ignore DEF;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Helmbreaker ;Level 5;Damage +15%;ATK;1;3;Enemy;50;-;Ignore DEF;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Helmbreaker ;Level 6;Cooldown -1;ATK;1;3;Enemy;50;-;Ignore DEF;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Negation ;Level 1;-;ATK;1;1;Enemy;-;-;Steal ALL Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Negation ;Level 2;Damage +15%;ATK;1;1;Enemy;-;-;Steal ALL Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Negation ;Level 3;Damage +15%;ATK;1;1;Enemy;-;-;Steal ALL Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Negation ;Level 4;Damage +15%;ATK;1;1;Enemy;-;-;Steal ALL Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Errol;Negation ;Level 5;Cooldown -1;ATK;1;1;Enemy;-;-;Steal ALL Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally DEF in all Battles by 17%.;Executioner;Shield Bash ;Level 1;-;ATK;1;1;Enemy;15;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Shield Bash ;Level 2;Damage +10%;ATK;1;1;Enemy;15;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Shield Bash ;Level 3;Chance +5%;ATK;1;1;Enemy;20;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Shield Bash ;Level 4;Damage +10%;ATK;1;1;Enemy;20;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Shield Bash ;Level 5;Chance +5%;ATK;1;1;Enemy;25;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Shield Bash ;Level 6;Chance +5%;ATK;1;1;Enemy;30;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Tumult ;Level 1;-;ATK/DEF;ALL;1;Enemy;-;20;Dec Meter;All Enemy;-;-;50;15;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Tumult ;Level 2;Damage +5%;ATK/DEF;ALL;1;Enemy;-;20;Dec Meter;All Enemy;-;-;50;15;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Tumult ;Level 3;Chance +10%;ATK/DEF;ALL;1;Enemy;-;20;Dec Meter;All Enemy;-;-;60;15;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Tumult ;Level 4;Damage +10%;ATK/DEF;ALL;1;Enemy;-;20;Dec Meter;All Enemy;-;-;60;15;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Tumult ;Level 5;Chance +15%;ATK/DEF;ALL;1;Enemy;-;20;Dec Meter;All Enemy;-;-;75;15;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Tumult ;Level 6;Cooldown -1;ATK/DEF;ALL;1;Enemy;-;20;Dec Meter;All Enemy;-;-;75;15;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Schiltron ;Level 1;-;-;1;1;Self;-;60;Inc DEF;Self;3;-;-;-;Counter;Self;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Schiltron ;Level 2;Cooldown -1;-;1;1;Self;-;60;Inc DEF;Self;3;-;-;-;Counter;Self;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Executioner;Schiltron ;Level 3;Cooldown -1;-;1;1;Self;-;60;Inc DEF;Self;3;-;-;-;Counter;Self;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally C. RATE in the Arena by 27%.;Exemplar;High Stance ;Level 1;-;ATK;1;2;Enemy;-;-;Extra Hit;Target;-;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;High Stance ;Level 2;Damage +5%;ATK;1;2;Enemy;-;-;Extra Hit;Target;-;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;High Stance ;Level 3;Damage +5%;ATK;1;2;Enemy;-;-;Extra Hit;Target;-;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;High Stance ;Level 4;Damage +5%;ATK;1;2;Enemy;-;-;Extra Hit;Target;-;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;High Stance ;Level 5;Damage +5%;ATK;1;2;Enemy;-;-;Extra Hit;Target;-;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;Pincer Attack ;Level 1;-;ATK;Random;3;Enemy;50;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;Pincer Attack ;Level 2;Chance +5%;ATK;Random;3;Enemy;55;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;Pincer Attack ;Level 3;Chance +10%;ATK;Random;3;Enemy;65;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;Pincer Attack ;Level 4;Chance +10%;ATK;Random;3;Enemy;75;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;Pincer Attack ;Level 5;Cooldown -1;ATK;Random;3;Enemy;75;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;Pincer Attack ;Level 6;Cooldown -1;ATK;Random;3;Enemy;75;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;Capture ;Level 1;-;ATK;1;1;Enemy;75;-;Freeze;Target;2;-;75;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;Capture ;Level 2;Chance +5%;ATK;1;1;Enemy;80;-;Freeze;Target;2;-;75;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;Capture ;Level 3;Chance +10%;ATK;1;1;Enemy;90;-;Freeze;Target;2;-;75;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;Capture ;Level 4;Chance +10%;ATK;1;1;Enemy;100;-;Freeze;Target;2;-;75;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Exemplar;Capture ;Level 5;Cooldown -1;ATK;1;1;Enemy;100;-;Freeze;Target;2;-;75;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally ATK in the Arena by 21%.;Faceless;Fireball ;Level 1;-;ATK;1;1;Enemy;15;-;Extra Hit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Fireball ;Level 2;Damage +5%;ATK;1;1;Enemy;15;-;Extra Hit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Fireball ;Level 3;Damage +5%;ATK;1;1;Enemy;15;-;Extra Hit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Fireball ;Level 4;Damage +5%;ATK;1;1;Enemy;15;-;Extra Hit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Fireball ;Level 5;Damage +5%;ATK;1;1;Enemy;15;-;Extra Hit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Lightning ;Level 1;-;ATK;1;1;Enemy;-;30;Inc Crit Rate;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Lightning ;Level 2;Damage +5%;ATK;1;1;Enemy;-;30;Inc Crit Rate;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Lightning ;Level 3;Damage +5%;ATK;1;1;Enemy;-;30;Inc Crit Rate;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Lightning ;Level 4;Damage +5%;ATK;1;1;Enemy;-;30;Inc Crit Rate;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Lightning ;Level 5;Damage +10%;ATK;1;1;Enemy;-;30;Inc Crit Rate;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Ice Bolt ;Level 1;-;ATK;1;1;Enemy;-;-;Ignore Shield;Target;-;-;-;-;ignore block dmg;Target;-;-;-;-;Ignore DEF;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Ice Bolt ;Level 2;Damage +5%;ATK;1;1;Enemy;-;-;Ignore Shield;Target;-;-;-;-;ignore block dmg;Target;-;-;-;-;Ignore DEF;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Ice Bolt ;Level 3;Damage +5%;ATK;1;1;Enemy;-;-;Ignore Shield;Target;-;-;-;-;ignore block dmg;Target;-;-;-;-;Ignore DEF;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Ice Bolt ;Level 4;Damage +10%;ATK;1;1;Enemy;-;-;Ignore Shield;Target;-;-;-;-;ignore block dmg;Target;-;-;-;-;Ignore DEF;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Faceless;Ice Bolt ;Level 5;Damage +10%;ATK;1;1;Enemy;-;-;Ignore Shield;Target;-;-;-;-;ignore block dmg;Target;-;-;-;-;Ignore DEF;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fellhound;Ravage ;Level 1;-;DEF/ATK;ALL;1;Enemy;25;15;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fellhound;Ravage ;Level 2;Damage +5%;DEF/ATK;ALL;1;Enemy;25;15;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fellhound;Ravage ;Level 3;Damage +5%;DEF/ATK;ALL;1;Enemy;25;15;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fellhound;Ravage ;Level 4;Chance +5%;DEF/ATK;ALL;1;Enemy;30;15;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fellhound;Ravage ;Level 5;Chance +5%;DEF/ATK;ALL;1;Enemy;35;15;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fellhound;Flameborn Vigor ;Level 1;-;-;ALL;1;Ally;-;7,5;Cont Heal;All Ally;2;-;-;15;Reflect DMG;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fellhound;Flameborn Vigor ;Level 2;Cooldown -1;-;ALL;1;Ally;-;7,5;Cont Heal;All Ally;2;-;-;15;Reflect DMG;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fellhound;Flameborn Vigor ;Level 3;Cooldown -1;-;ALL;1;Ally;-;7,5;Cont Heal;All Ally;2;-;-;15;Reflect DMG;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fellhound;Deflect ;Level 1;-;-;1;1;Ally;-;-;Block DMG;Target Ally;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fellhound;Deflect ;Level 2;Cooldown -1;-;1;1;Ally;-;-;Block DMG;Target Ally;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fenax;Put Down ;Level 1;-;ATK;1;1;Enemy;-;-;Extra Hit;Target;-;Debuff;-;-;Block Revive;Target;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fenax;Put Down ;Level 2;Damage +5%;ATK;1;1;Enemy;-;-;Extra Hit;Target;-;Debuff;-;-;Block Revive;Target;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fenax;Put Down ;Level 3;Damage +5%;ATK;1;1;Enemy;-;-;Extra Hit;Target;-;Debuff;-;-;Block Revive;Target;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Fenax;Put Down ;Level 4;Damage +10%;ATK;1;1;Enemy;-;-;Extra Hit;Target;-;Debuff;-;-;Block Revive;Target;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
