Aura;title;Skill #;skill_1;;Level;Based On;Targets;Hits;Cooldown;Who;Chance;%;Effect 1;B Who;Turns;Places If;Chance;%;Effect 2;B Who;Turns;Places If;Chance;%;Effect 3;B Who;Turns;Places If;Chance;%;Effect 4;B Who;Turns;Places If;Chance;%;Effect 5;B Who;Turns;Places If
;Bushi;A2;Deadly Edge ;Level 1;-;ATK;1;1;4;Enemy;100;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bushi;A2;Deadly Edge ;Level 2;Damage +5%;ATK;1;1;4;Enemy;100;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bushi;A2;Deadly Edge ;Level 3;Damage +10%;ATK;1;1;4;Enemy;100;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bushi;A2;Deadly Edge ;Level 4;Damage +10%;ATK;1;1;4;Enemy;100;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bushi;A2;Deadly Edge ;Level 5;Cooldown -1;ATK;1;1;3;Enemy;100;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bushi;P1;Unbending ;Level 1;-;-;1;1;8;Enemy;-;30;Revive;Self;-;-;-;-;Unkillable;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bushi;P1;Unbending ;Level 2;Cooldown -1;-;1;1;7;Enemy;-;30;Revive;Self;-;-;-;-;Unkillable;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bushi;P1;Unbending ;Level 3;Cooldown -1;-;1;1;6;Enemy;-;30;Revive;Self;-;-;-;-;Unkillable;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally ACC in all Battles by 70.;Bystophus;A1;Horror ;Level 1;-;ATK;1;1;-;Enemy;50;-;Block Cooldown Skills;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bystophus;A1;Horror ;Level 2;Damage +10%;ATK;1;1;-;Enemy;50;-;Block Cooldown Skills;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bystophus;A1;Horror ;Level 3;Chance +15%;ATK;1;1;-;Enemy;65;-;Block Cooldown Skills;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bystophus;A1;Horror ;Level 4;Damage +10%;ATK;1;1;-;Enemy;65;-;Block Cooldown Skills;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bystophus;A2;Shadow Strike ;Level 1;-;ATK;ALL;1;4;Enemy;-;-;Crit;All Enemy;-;Block Cooldown Skills;-;20;Heal per DMG;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bystophus;A2;Shadow Strike ;Level 2;Damage +10%;ATK;ALL;1;4;Enemy;-;-;Crit;All Enemy;-;Block Cooldown Skills;-;20;Heal per DMG;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bystophus;A2;Shadow Strike ;Level 3;Damage +10%;ATK;ALL;1;4;Enemy;-;-;Crit;All Enemy;-;Block Cooldown Skills;-;20;Heal per DMG;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bystophus;A2;Shadow Strike ;Level 4;Cooldown -1;ATK;ALL;1;3;Enemy;-;-;Crit;All Enemy;-;Block Cooldown Skills;-;20;Heal per DMG;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bystophus;A3;Crumble ;Level 1;-;ATK;random;4;4;Enemy;50;-;Block Cooldown Skills;Target;2;-;50;60;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bystophus;A3;Crumble ;Level 2;Damage +5%;ATK;random;4;4;Enemy;50;-;Block Cooldown Skills;Target;2;-;50;60;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bystophus;A3;Crumble ;Level 3;Chance +10%;ATK;random;4;4;Enemy;60;-;Block Cooldown Skills;Target;2;-;50;60;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bystophus;A3;Crumble ;Level 4;Damage +10%;ATK;random;4;4;Enemy;60;-;Block Cooldown Skills;Target;2;-;50;60;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bystophus;A3;Crumble ;Level 5;Chance +15%;ATK;random;4;4;Enemy;75;-;Block Cooldown Skills;Target;2;-;50;60;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A1;Lead the Charge ;Level 1;-;DEF;1;1;-;Enemy;25;50;Inc ATK;Random Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A1;Lead the Charge ;Level 2;Damage +5%;DEF;1;1;-;Enemy;25;50;Inc ATK;Random Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A1;Lead the Charge ;Level 3;Damage +5%;DEF;1;1;-;Enemy;25;50;Inc ATK;Random Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A1;Lead the Charge ;Level 4;Chance +5%;DEF;1;1;-;Enemy;30;50;Inc ATK;Random Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A1;Lead the Charge ;Level 5;Damage +10%;DEF;1;1;-;Enemy;30;50;Inc ATK;Random Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A1;Lead the Charge ;Level 6;Chance +5%;DEF;1;1;-;Enemy;35;50;Inc ATK;Random Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A2;Blinding Assault ;Level 1;-;DEF;1;1;4;Enemy;80;50;Dec ACC;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A2;Blinding Assault ;Level 2;Damage +5%;DEF;1;1;4;Enemy;80;50;Dec ACC;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A2;Blinding Assault ;Level 3;Damage +10%;DEF;1;1;4;Enemy;80;50;Dec ACC;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A2;Blinding Assault ;Level 4;Chance +10%;DEF;1;1;4;Enemy;90;50;Dec ACC;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A2;Blinding Assault ;Level 5;Chance +10%;DEF;1;1;4;Enemy;100;50;Dec ACC;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A2;Blinding Assault ;Level 6;Cooldown -1;DEF;1;1;3;Enemy;100;50;Dec ACC;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A3;Stalwart Guardian ;Level 1;-;-;1;1;6;Ally;-;50;Ally Prot;Target Ally;2;-;-;60;Inc DEF;Target Ally;2;-;-;15;Cont Heal;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A3;Stalwart Guardian ;Level 2;Cooldown -1;-;1;1;5;Ally;-;50;Ally Prot;Target Ally;2;-;-;60;Inc DEF;Target Ally;2;-;-;15;Cont Heal;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-
;Canoness;A3;Stalwart Guardian ;Level 3;Cooldown -1;-;1;1;4;Ally;-;50;Ally Prot;Target Ally;2;-;-;60;Inc DEF;Target Ally;2;-;-;15;Cont Heal;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cardinal;A1;Evaporation ;Level 1;-;ATK;1;1;-;Enemy;10;5;Poison;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cardinal;A1;Evaporation ;Level 2;Damage +5%;ATK;1;1;-;Enemy;10;5;Poison;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cardinal;A1;Evaporation ;Level 3;Damage +5%;ATK;1;1;-;Enemy;10;5;Poison;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cardinal;A1;Evaporation ;Level 4;Chance +5%;ATK;1;1;-;Enemy;15;5;Poison;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cardinal;A1;Evaporation ;Level 5;Chance +5%;ATK;1;1;-;Enemy;20;5;Poison;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cardinal;A2;Mending Touch ;Level 1;-;-;1;1;4;Ally;-;30;Heal;Target Ally;-;-;-;60;Inc DEF;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cardinal;A2;Mending Touch ;Level 2;Heal +5%;-;1;1;4;Ally;-;30;Heal;Target Ally;-;-;-;65;Inc DEF;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cardinal;A2;Mending Touch ;Level 3;Heal +5%;-;1;1;4;Ally;-;30;Heal;Target Ally;-;-;-;70;Inc DEF;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cardinal;A2;Mending Touch ;Level 4;Cooldown -1;-;1;1;3;Ally;-;30;Heal;Target Ally;-;-;-;70;Inc DEF;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cardinal;A3;Redemption ;Level 1;-;-;ALL;1;7;Ally;-;25;Revive;All Ally;-;-;-;100;Fill Meter;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cardinal;A3;Redemption ;Level 2;Cooldown -1;-;ALL;1;6;Ally;-;25;Revive;All Ally;-;-;-;100;Fill Meter;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cardinal;A3;Redemption ;Level 3;Cooldown -1;-;ALL;1;5;Ally;-;25;Revive;All Ally;-;-;-;100;Fill Meter;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally HP in the Arena by 25%.;Cataphract;A1;Sure Strike ;Level 1;-;ATK;1;1;-;Enemy;20;50;Dec ACC;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cataphract;A1;Sure Strike ;Level 2;Damage +10%;ATK;1;1;-;Enemy;20;50;Dec ACC;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cataphract;A1;Sure Strike ;Level 3;Chance +5%;ATK;1;1;-;Enemy;25;50;Dec ACC;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cataphract;A1;Sure Strike ;Level 4;Chance +5%;ATK;1;1;-;Enemy;30;50;Dec ACC;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cataphract;A1;Sure Strike ;Level 5;Chance +10%;ATK;1;1;-;Enemy;40;50;Dec ACC;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cataphract;A2;Fortify ;Level 1;-;-;1;1;4;Self;-;-;Block Debuffs;Self;2;-;-;60;Inc DEF;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cataphract;A2;Fortify ;Level 2;Cooldown -1;-;1;1;3;Self;-;-;Block Debuffs;Self;2;-;-;60;Inc DEF;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cataphract;A3;Helmcleaver ;Level 1;-;atk/hp;1;1;6;Enemy;-;-;Ignore DEF;Target;-;Less than 50%;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cataphract;A3;Helmcleaver ;Level 2;Damage +5%;atk/hp;1;1;6;Enemy;-;-;Ignore DEF;Target;-;Less than 50%;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cataphract;A3;Helmcleaver ;Level 3;Damage +5%;atk/hp;1;1;6;Enemy;-;-;Ignore DEF;Target;-;Less than 50%;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cataphract;A3;Helmcleaver ;Level 4;Damage +5%;atk/hp;1;1;6;Enemy;-;-;Ignore DEF;Target;-;Less than 50%;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Cataphract;A3;Helmcleaver ;Level 5;Damage +10%;atk/hp;1;1;6;Enemy;-;-;Ignore DEF;Target;-;Less than 50%;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A1;Rage of Ancients ;Level 1;-;ATK;1;1;-;Enemy;25;50;Heal Red;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A1;Rage of Ancients ;Level 2;Damage +5%;ATK;1;1;-;Enemy;25;50;Heal Red;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A1;Rage of Ancients ;Level 3;Damage +5%;ATK;1;1;-;Enemy;25;50;Heal Red;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A1;Rage of Ancients ;Level 4;Chance +5%;ATK;1;1;-;Enemy;30;50;Heal Red;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A1;Rage of Ancients ;Level 5;Chance +5%;ATK;1;1;-;Enemy;35;50;Heal Red;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A2;Halt! ;Level 1;-;ATK;1;1;4;Enemy;50;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A2;Halt! ;Level 2;Chance +5%;ATK;1;1;4;Enemy;55;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A2;Halt! ;Level 3;Damage +5%;ATK;1;1;4;Enemy;55;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A2;Halt! ;Level 4;Damage +5%;ATK;1;1;4;Enemy;55;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A2;Halt! ;Level 5;Chance +10%;ATK;1;1;4;Enemy;65;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A2;Halt! ;Level 6;Chance +10%;ATK;1;1;4;Enemy;75;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A2;Halt! ;Level 7;Cooldown -1;ATK;1;1;3;Enemy;75;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A3;Agility ;Level 1;-;-;ALL;1;6;Ally;-;30;Inc SPD;All Ally;2;-;-;15;Inc Meter;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A3;Agility ;Level 2;Cooldown -1;-;ALL;1;5;Ally;-;30;Inc SPD;All Ally;2;-;-;15;Inc Meter;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Channeler;A3;Agility ;Level 3;Cooldown -1;-;ALL;1;4;Ally;-;30;Inc SPD;All Ally;2;-;-;15;Inc Meter;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chaplain;A1;Holy Bolt ;Level 1;-;ATK;1;1;-;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chaplain;A1;Holy Bolt ;Level 2;Damage +5%;ATK;1;1;-;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chaplain;A1;Holy Bolt ;Level 3;Damage +5%;ATK;1;1;-;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chaplain;A1;Holy Bolt ;Level 4;Damage +10%;ATK;1;1;-;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chaplain;A2;Benediction ;Level 1;-;-;1;1;4;Ally;-;-;Remove ALL Debuffs;Target Ally;-;-;-;-;Heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chaplain;A2;Benediction ;Level 2;Cooldown -1;-;1;1;3;Ally;-;-;Remove ALL Debuffs;Target Ally;-;-;-;-;Heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chaplain;A3;Radiance ;Level 1;-;ATK;ALL;1;5;Enemy;-;25;Heal per DMG;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chaplain;A3;Radiance ;Level 2;Damage +5%;ATK;ALL;1;5;Enemy;-;25;Heal per DMG;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chaplain;A3;Radiance ;Level 3;Damage +5%;ATK;ALL;1;5;Enemy;-;25;Heal per DMG;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chaplain;A3;Radiance ;Level 4;Damage +10%;ATK;ALL;1;5;Enemy;-;25;Heal per DMG;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chaplain;A3;Radiance ;Level 5;Cooldown -1;ATK;ALL;1;4;Enemy;-;25;Heal per DMG;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chevalier;A1;Hack Through ;Level 1;-;DEF;1;2;-;Enemy;20;-;Repeat Attack;Target;-;-;-;-;Ignore Block DMG;-;-;-;-;-;Ignore Shield;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chevalier;A1;Hack Through ;Level 2;Damage +5%;DEF;1;2;-;Enemy;20;-;Repeat Attack;Target;-;-;-;-;Ignore Block DMG;-;-;-;-;-;Ignore Shield;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chevalier;A1;Hack Through ;Level 3;Damage +5%;DEF;1;2;-;Enemy;20;-;Repeat Attack;Target;-;-;-;-;Ignore Block DMG;-;-;-;-;-;Ignore Shield;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chevalier;A1;Hack Through ;Level 4;Damage +5%;DEF;1;2;-;Enemy;20;-;Repeat Attack;Target;-;-;-;-;Ignore Block DMG;-;-;-;-;-;Ignore Shield;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chevalier;A1;Hack Through ;Level 5;Damage +10%;DEF;1;2;-;Enemy;20;-;Repeat Attack;Target;-;-;-;-;Ignore Block DMG;-;-;-;-;-;Ignore Shield;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chevalier;A2;Stern Rebuke ;Level 1;-;DEF;1;1;4;Enemy;50;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chevalier;A2;Stern Rebuke ;Level 2;Chance +5%;DEF;1;1;4;Enemy;55;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chevalier;A2;Stern Rebuke ;Level 3;Chance +10%;DEF;1;1;4;Enemy;65;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chevalier;A2;Stern Rebuke ;Level 4;Chance +10%;DEF;1;1;4;Enemy;75;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chevalier;A2;Stern Rebuke ;Level 5;Cooldown -1;DEF;1;1;3;Enemy;75;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chevalier;A3;Lord Protector ;Level 1;-;-;ALL;1;5;Ally;-;30;Inc DEF;All Ally;2;-;-;7,5;cont heal;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chevalier;A3;Lord Protector ;Level 1;Cooldown -1;-;ALL;1;4;Ally;-;30;Inc DEF;All Ally;2;-;-;7,5;cont heal;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally ACC in the Arena by 40.;Chopper;A1;Staggering Hit ;Level 1;-;SPD/ATK;1;1;-;Enemy;20;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A1;Staggering Hit ;Level 2;Damage +5%;SPD/ATK;1;1;-;Enemy;20;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A1;Staggering Hit ;Level 3;Damage +5%;SPD/ATK;1;1;-;Enemy;20;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A1;Staggering Hit ;Level 4;Damage +10%;SPD/ATK;1;1;-;Enemy;20;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A1;Staggering Hit ;Level 5;Chance +5%;SPD/ATK;1;1;-;Enemy;25;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A1;Staggering Hit ;Level 6;Chance +5%;SPD/ATK;1;1;-;Enemy;30;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A2;Grapple ;Level 1;-;ATK;1;1;4;Enemy;-;-;Stun;Target;1;Target HP% Lower;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A2;Grapple ;Level 2;Damage +5%;ATK;1;1;4;Enemy;-;-;Stun;Target;1;Target HP% Lower;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A2;Grapple ;Level 3;Damage +5%;ATK;1;1;4;Enemy;-;-;Stun;Target;1;Target HP% Lower;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A2;Grapple ;Level 4;Damage +10%;ATK;1;1;4;Enemy;-;-;Stun;Target;1;Target HP% Lower;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A2;Grapple ;Level 5;Cooldown -1;ATK;1;1;3;Enemy;-;-;Stun;Target;1;Target HP% Lower;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A2;Grapple ;Level 6;Cooldown -1;ATK;1;1;2;Enemy;-;-;Stun;Target;1;Target HP% Lower;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A3;Incapacitate ;Level 1;-;ATK;1;1;6;Enemy;-;-;Remove 2 Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A3;Incapacitate ;Level 2;Damage +5%;ATK;1;1;6;Enemy;-;-;Remove 2 Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A3;Incapacitate ;Level 3;Damage +10%;ATK;1;1;6;Enemy;-;-;Remove 2 Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A3;Incapacitate ;Level 4;Cooldown -1;ATK;1;1;5;Enemy;-;-;Remove 2 Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Chopper;A3;Incapacitate ;Level 5;Cooldown -1;ATK;1;1;4;Enemy;-;-;Remove 2 Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Coldheart;A1;Flurry of Arrows ;Level 1;-;ATK;Random;4;-;Enemy;25;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Coldheart;A1;Flurry of Arrows ;Level 2;Damage +5%;ATK;Random;4;-;Enemy;25;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Coldheart;A1;Flurry of Arrows ;Level 3;Chance +5%;ATK;Random;4;-;Enemy;30;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Coldheart;A1;Flurry of Arrows ;Level 4;Chance +5%;ATK;Random;4;-;Enemy;35;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Coldheart;A1;Flurry of Arrows ;Level 5;Damage +10%;ATK;Random;4;-;Enemy;35;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Coldheart;A2;Art of Pain ;Level 1;-;ATK;ALL;1;4;Enemy;30;50;Dec ACC;All Enemy;1;-;-;5;Poison;All Enemy;2;Heal Red;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
